Plate ID,Deposit ID,Xposition,Yposition,Area,Perimeter,Circularity,ROD,IOD,MeanB,MeanG,MeanR,MeanH,MeanL,MeanS
1,31,651.133666992188,2197.91455078125,93.5,38.0416301488876,0.811901300476301,0,57.105,0.426310160427807,0.352192513368984,0.376969696969697,260.05772005772,0.389251336898396,0.0952053853551312
1,32,805.340454101562,2191.91650390625,187.5,52.8700572252274,0.842930125036328,0,37.2804572065793,0.885438156305176,0.80061332589908,0.716903633491311,210.198500220556,0.801170894898244,0.423817535988035
1,33,792.947509765625,2160.75073242188,63.5,31.899494767189,0.784180394225152,0,36.9384338545545,0.45078183172003,0.396028791263341,0.385802928766443,230.557677616501,0.418292380243237,0.0776716311635911
1,34,2300.81225585938,2159.85986328125,59.5,38.0416301488876,0.516664463939465,1,31.7456140350877,0.464602683178535,0.468317853457172,0.467853457172343,67.5000000000006,0.466460268317853,0.00398230088495569
1,35,763.690673828125,2159.5,125,41.7989895343781,0.899059244202307,0,79.2126225490196,0.368001089324619,0.358523965141612,0.374074074074074,323.432574430823,0.366299019607843,0.0212259767294896
1,36,2091.92333984375,2158.20263671875,141.5,60.1837655305862,0.490916455843918,1,73.3600328754256,0.501397205588822,0.480826582129858,0.461711870376893,211.100591715976,0.481554537982858,0.0412054420441801
1,37,1017.77984619141,2147.2568359375,54.5,30.7279218435287,0.725337259732402,0,27.8338732594487,0.543108837737994,0.443648763853367,0.435464620630861,235.438225976769,0.489286729184427,0.110001161575096
1,38,975.626708984375,2147.52075195312,121,41.7989895343781,0.870289348387834,0,72.2932633053221,0.443613445378151,0.361456582633053,0.374733893557423,249.696556426867,0.402535014005602,0.102049337183814
1,39,2267.58740234375,2146.17114257812,132.5,43.2132030725479,0.891646738358284,0,51.7830237358101,0.791821465428277,0.455211558307534,0.426547987616099,235.291707868343,0.609184726522188,0.467322418801162
1,40,643.872009277344,2117.71508789062,69,30.9705624580383,0.903984053354362,0,45.1980155917789,0.326954878336877,0.360406331207182,0.362957713205764,55.748031496063,0.344956295771321,0.0521846322421586
1,41,958.409118652344,2119.62377929688,182.5,50.0416301488876,0.915819392070988,0,65.120468675275,0.803194643711143,0.551391678622669,0.483156384505022,227.207411835027,0.643175514108082,0.448453331903715
1,42,618.810180664062,2117.1279296875,75.5,39.2132030725479,0.617009965849283,1,39.6108370229812,0.527767235926629,0.440775880244571,0.422939068100358,229.790828640386,0.475353152013494,0.11026346136787
1,43,916.961975097656,2115.40356445312,171,48.6274166107178,0.908748231873108,0,75.2691862237123,0.744204002844661,0.406420806664635,0.375454637813675,234.961428256557,0.559829320329168,0.41887088584222
1,44,1199.31762695312,2112.42407226562,180,58.6274166107178,0.65808327561204,1,120.160272804774,0.325149190110827,0.339736667613905,0.331855640807047,92.4155844155844,0.332442928862366,0.0219398222019604
1,45,2405.23559570312,2105.7216796875,54.5,27.5563489198685,0.901909613156834,0,25.0042873865964,0.52414398595259,0.558267486098917,0.550717003219198,73.2761578044596,0.541205736025754,0.0371882375454488
1,46,2542.83837890625,2101.79467773438,49.5,29.5563489198685,0.712054922691616,0,26.959243697479,0.466293183940243,0.458263305322129,0.444444444444444,202.051282051282,0.455368814192344,0.023990157883945
1,47,1216.52856445312,2101.775390625,90.5,35.5563489198685,0.899547548922859,0,59.3216969030603,0.386732636980026,0.310207073483599,0.30229063588052,234.375,0.344511636430273,0.122553191489362
1,48,2613.826171875,2092.05224609375,197.5,55.6984843015671,0.800000410512755,0,72.3451466172054,0.830383324500972,0.503373962197492,0.437007595831125,229.877408056042,0.633695460166048,0.536951751742097
1,49,2205.21801757812,2073.12524414062,118.5,40.3847759962082,0.913046419551096,0,68.4864534134822,0.46134249320166,0.382767997710033,0.389666523543724,245.267759562842,0.422055245455847,0.0930855573264607
1,50,970.77001953125,2068.17578125,200,53.4558436870575,0.87952762147062,0,77.3301820728292,0.831022408963585,0.444677871148459,0.395675770308123,233.246471226927,0.613349089635854,0.562971180186095
1,51,1335.61694335938,2065.85205078125,137.5,74.1837655305862,0.313974815527615,1,69.7570645905421,0.548166089965398,0.465536332179931,0.437185697808535,224.672625233839,0.492675893886967,0.112630223574857
1,52,2069.45288085938,2047.13330078125,60,30.1421353816986,0.829875765337655,0,34.8282988871224,0.4232644409115,0.418706942236354,0.415792262851086,216.595744680851,0.419528351881293,0.00890545064106611
1,53,2494.82397460938,2039.2822265625,88,34.9705624580383,0.904247467808415,0,49.2826546003017,0.485822021116139,0.401432880844646,0.394117647058824,235.213815789474,0.439969834087481,0.104216660953034
1,54,2393.12109375,2034.02429199219,55,31.7989895343781,0.683511638569169,1,26.2168229610685,0.584029553850526,0.480022733731174,0.462631429383348,231.404494382022,0.523330491616937,0.127339930845356
1,55,1401.61572265625,2028.33337402344,42.5,24.7279218435287,0.873420850467728,0,17.3410493827161,0.698765432098765,0.538707334785766,0.485185185185185,224.964297857871,0.591975308641975,0.261724659606656
1,56,663.5,2021.22033691406,90,35.7989895343781,0.882492121120196,0,34.3601553829079,0.819644839067703,0.480873103958565,0.416796152423233,230.456423914042,0.618220495745468,0.527593391152672
1,57,848.44287109375,2020.1142578125,70,32.1421353816986,0.851448631991184,0,42.881660899654,0.375916955017301,0.398892733564014,0.395893886966551,67.8313253012049,0.387404844290657,0.0296534476598785
1,58,578.354919433594,2015.23498535156,69.5,31.5563489198685,0.877043571738975,0,42.3310807656396,0.401260504201681,0.380578898225957,0.391083099906629,270.474040632054,0.390919701213819,0.0264524989550368
1,59,1349.48706054688,2019.259765625,174.5,86.811182141304,0.290973846287188,1,96.2992343604108,0.444892623716153,0.455499533146592,0.44078431372549,136.751269035533,0.448141923436041,0.0164180348362364
1,60,2011.58435058594,1998.66259765625,83,54.7695519924164,0.347703914014026,1,42.2492415834258,0.481354051054384,0.500591934887162,0.499778024417314,62.5384615384615,0.490972992970773,0.0195915906864592
1,61,1246.513671875,1978.92114257812,103.5,50.8700572252274,0.502603792642843,1,60.0834733893557,0.438499844382197,0.42250233426704,0.40046685340803,205.237315875614,0.419483348895114,0.0453331354800415
1,62,2023.83337402344,1950.43286132812,77,34.9705624580383,0.791216534332363,0,43.3573476702509,0.425469112376133,0.448366013071895,0.447269660552393,62.8729281767955,0.436917562724014,0.0262027698692274
1,63,1308.5,1949,88,34.9705624580383,0.904247467808415,0,28.1387631975867,0.868891402714932,0.605693815987934,0.49159125188537,221.854887067759,0.680241327300151,0.58997641509434
1,64,605.005615234375,1935.47192382812,89,34.9705624580383,0.914523007215329,0,11.0888515406162,0.931316526610644,0.882203548085901,0.819495798319328,206.352705410822,0.875406162464986,0.448741007194245
1,65,1065.44201660156,1932.42407226562,112,39.7989895343781,0.888553936148174,0,71.4485671191553,0.363559577677225,0.366365007541478,0.357767722473605,160.421052631579,0.362066365007542,0.0118725265569673
1,66,2517.58740234375,1916.5,103,38.6274166107178,0.867472590809338,0,61.768022875817,0.416372549019608,0.384248366013072,0.388856209150327,248.606307222787,0.40031045751634,0.0401240866974162
1,67,2352.42578125,1918.08764648438,319.5,74.1837655305862,0.729563298625984,0,136.061580882353,0.704779411764706,0.542023172905526,0.443504901960784,217.375916766161,0.574142156862745,0.306762589928058
1,68,2234.51220703125,1910.92687988281,82,34.9705624580383,0.842594231366932,0,48.2648259303722,0.437535014005602,0.394397759103641,0.385274109643857,229.525267993874,0.41140456182473,0.0635152222546446
1,69,1105.41784667969,1907.35046386719,146,44.6274166107178,0.921211234068415,0,38.7746751712733,0.93756201275691,0.669312544294826,0.531278053390031,219.615071519944,0.73442003307347,0.764899484077566
1,70,866.038024902344,1900.4794921875,171,48.6274166107178,0.908748231873108,0,31.1007010057909,0.953002133495885,0.81326831250635,0.683246977547496,211.080144621874,0.818124555521691,0.741593118087365
1,71,2287.06616210938,1907.01794433594,241.5,93.012192606926,0.350790024381036,1,146.07629390979,0.409062564955311,0.381195870574378,0.381888727222338,241.491795126803,0.395129217764844,0.0352627610513949
1,72,2395.59155273438,1891.98120117188,35.5,27.5563489198685,0.587482408570048,1,13.1167279411765,0.748611111111111,0.589624183006536,0.512418300653595,220.387409200968,0.630514705882353,0.319624101713654
1,73,555.536865234375,1892.32458496094,190,51.4558436870575,0.901766418150141,0,74.6374850409647,0.833103194329375,0.444057810917794,0.381239068397312,231.658721427698,0.607171131363343,0.575141189979612
1,74,2089.99365234375,1887.47888183594,284,63.1126978397369,0.895972569690176,0,102.648366013072,0.860005027652086,0.522674710910005,0.417119155354449,225.699852423658,0.638562091503268,0.612672137988594
1,75,617.2685546875,1883.2685546875,105.5,39.2132030725479,0.862179488703302,0,13.5974414155906,0.94398214570381,0.876518412242946,0.798246453052766,207.775103915992,0.871114299378288,0.565367965367966
1,76,1158.03637695312,1877.80395507812,59.5,39.2132030725479,0.486252886993806,1,30.5212121212121,0.460198624904507,0.504150751209575,0.513878278584161,49.1271347248576,0.487038451744334,0.0551082296350518
1,77,2213.27416992188,1878.23767089844,205.5,68.1837655305862,0.555468871723893,1,107.869924906133,0.548635794743429,0.401535252398832,0.404772632457238,241.320476460579,0.475085523571131,0.154814801805441
1,78,2055.4990234375,1873.82739257812,97.5,55.8406196832657,0.392928944298543,1,49.8843137254902,0.511960784313725,0.466699346405229,0.464771241830065,237.548476454294,0.488366013071895,0.048313704496788
1,79,2605.45654296875,1864.35095214844,123,42.6274166107178,0.850622661265686,0,71.4289975144987,0.408036454018227,0.430516431924883,0.423391328362331,79.0171990171991,0.419276442971555,0.0268080621788961
1,80,1298.04736328125,1864.2236328125,77.5,51.5563489198685,0.366393076169308,1,44.8954728950404,0.430180699730873,0.420222991157247,0.41122645136486,211.521298174442,0.420703575547866,0.0225268448709161
1,81,593.217346191406,1861.79467773438,125,72.6274166107178,0.29779587948476,1,42.4543716857812,0.673449253915403,0.648957947959058,0.647280799112098,236.154571159284,0.66036502651375,0.038524381830725
1,82,2577.18920898438,1850.40991210938,74,51.1126978397369,0.355945883424543,1,12.6628267973856,0.821200980392157,0.83656045751634,0.834599673202614,67.6595744680851,0.828880718954248,0.0448794461685365
1,83,2014.68041992188,1846.728515625,97,36.9705624580383,0.891804136880208,0,47.6040763673891,0.602476780185758,0.444547643618851,0.415995872033024,230.813503043719,0.509236326109391,0.189990537272632
1,84,550.708862304688,1854.77917480469,83,55.3137083053589,0.340896393095201,1,50.4213903743315,0.401212121212121,0.396755793226381,0.383814616755793,195.368852459016,0.392513368983957,0.0221616712079927
1,85,1300.71240234375,1841.66235351562,116.5,70.6690467596054,0.293141511540343,1,58.4314934192855,0.487590652699436,0.509293580445877,0.499892559763631,85.9900990099009,0.498442116572656,0.0217707603599719
1,86,706.265197753906,1834.39660644531,68.5,30.7279218435287,0.911662427370084,0,27.7479210961493,0.769336168202221,0.47347035199622,0.420505551618238,230.889882161723,0.594920859910229,0.430570945354873
1,87,2713.92431640625,1831.76037597656,92.5,36.3847759962082,0.878035723253489,0,44.2748695808599,0.621226839359597,0.443533009534089,0.421478683216406,233.375360230548,0.521352761288001,0.208659049909802
1,88,1921.16076660156,1829.88293457031,84,34.9705624580383,0.86314531018076,0,49.168,0.399843137254902,0.429490196078431,0.426039215686275,66.984126984127,0.414666666666667,0.0357480612823907
1,89,750.5,1818,77,32.1421353816986,0.936593495190303,0,47.0254688832055,0.40460358056266,0.373955669224211,0.392242114236999,275.799721835883,0.389279624893436,0.0393649055570764
1,90,2008.13940429688,1808.42211914062,244,61.1126978397369,0.820987940735879,0,60.5436364951885,0.817654294190001,0.754258013168367,0.686086390275667,208.91113066432,0.751870342232834,0.265119262844813
1,91,2432.90454101562,1803.69506835938,288,72.4264061450958,0.68993548193302,1,121.799446800664,0.64030979162825,0.614518409244576,0.513860716700473,192.237993389073,0.577085254164362,0.149497122260334
1,92,1843.33544921875,1789.99353027344,77,34.1421353816986,0.83007862182587,0,41.6770820156019,0.445540796963947,0.471937592241198,0.455239300021084,97.9552715654954,0.458739194602572,0.0287710267487821
1,93,1829.92736816406,1787.61901855469,66.5,35.2132030725479,0.67393877902781,1,24.3054160688666,0.619846963175514,0.649163079866093,0.640028694404591,78.6949429037521,0.634505021520803,0.0401046777886817
1,94,2267.98974609375,1784.056640625,97,36.9705624580383,0.891804136880208,0,57.0688338493292,0.418369453044376,0.41203990368077,0.404953560371517,208.307692307692,0.411661506707946,0.0162948107295062
1,95,542.198974609375,1778.52233886719,67,30.1421353816986,0.926694604627048,0,12.3279351246672,0.955313483418059,0.80716533526991,0.676688453159041,211.902693310165,0.81600096828855,0.757137218787002
1,96,768.673889160156,1769.58032226562,69.5,30.7279218435287,0.924971367915632,0,16.4291900093371,0.914752567693744,0.744911297852474,0.612464985994398,213.711196911197,0.763608776844071,0.639379875580132
1,97,1782.85339355469,1753.84155273438,70.5,31.5563489198685,0.889662903706442,0,38.6538408304498,0.45757785467128,0.455686274509804,0.445859284890427,189.685039370079,0.451718569780854,0.012971095904402
1,98,2728.15258789062,1763.56774902344,118,83.9411249160767,0.210446787864756,1,58.8427853192559,0.533559577677225,0.489718451483157,0.469105077928607,220.811232449298,0.501332327802916,0.0646267076674901
1,99,1908.07763671875,1753.14672851562,176,52.2842707633972,0.809059425418265,0,112.279988176175,0.34606365159129,0.369317174105823,0.378027391861267,43.6498150431566,0.362045521726278,0.0441432614848682
1,100,507.551025390625,1738.37243652344,98,36.9705624580383,0.900997993961447,0,23.839147485081,0.95311167945439,0.719454390451833,0.560375106564365,215.696796040636,0.756743393009378,0.807247494217425
1,101,2637.62231445312,1738.88488769531,139,44.6274166107178,0.877043572161025,0,26.7355160932297,0.959575779997534,0.779430262671106,0.655740535207794,215.574316097086,0.807658157602664,0.78983137782907
1,102,1285.5126953125,1749.26208496094,145,85.2548332214355,0.250691637974643,1,85.6659125188537,0.399439775910364,0.418961430726137,0.408381814264167,92.5165562913909,0.40920060331825,0.0238534042441157
1,103,2322.98876953125,1734.61853027344,45,31.7989895343781,0.559236795192957,1,19.5373878364905,0.619209039548023,0.533931538717182,0.51246261216351,227.932752179328,0.565835825855766,0.122933251684017
1,104,558.572143554688,1737.29357910156,33.5,28.7279218435287,0.510089342668021,1,19.7212557363371,0.375135586149353,0.433208176887776,0.447476011681268,48.1660899653979,0.411305798915311,0.087939953342124
1,105,2710.08203125,1742.78137207031,91.5,62.5269113779068,0.294101341229321,1,49.7015818091943,0.467424616905586,0.452397429560059,0.446202010215851,222.484472049689,0.456813313560718,0.0232289712884143
1,106,2390.63598632812,1732.224609375,70.5,31.5563489198685,0.889662903706442,0,33.7066435986159,0.596585928489043,0.45919261822376,0.44719723183391,235.182211241507,0.521891580161476,0.156228891247708
1,107,1098.88525390625,1727.47399902344,77,32.9705624580383,0.890118602020787,0,47.8443734015345,0.365473145780051,0.391815856777494,0.385166240409207,75.1456310679612,0.378644501278772,0.0347855454238432
1,108,1766.03723144531,1727.01452636719,80.5,39.2132030725479,0.657871552991619,1,45.9001400560224,0.419767907162865,0.439855942376951,0.42641056422569,100.159362549801,0.429811924769908,0.0233684014523787
1,109,1673.20434570312,1722.00732421875,68.5,38.8700572252274,0.569731294802571,1,33.5231257208766,0.561891580161476,0.491718569780854,0.459331026528258,221.052631578947,0.510611303344867,0.104784350695263
1,110,2017.11108398438,1718.63146972656,61.5,28.7279218435287,0.936432673853233,0,26.2994901960784,0.681464052287582,0.491816993464052,0.463267973856209,232.14953271028,0.572366013071895,0.255120132053555
1,111,1982.9375,1708.32739257812,56,28.1421353816986,0.888553936301783,0,7.53668655868144,0.842796248934356,0.882011935208866,0.888036373969878,52.0100502512564,0.865416311452117,0.168074324324324
1,112,1999.0654296875,1705.96533203125,130,42.6274166107178,0.899032081012514,0,37.9273588630083,0.868456375838926,0.619318331359389,0.548045795499408,226.653523903401,0.708251085669167,0.549120433017591
1,113,1579.57336425781,1708.67041015625,134,71.2548332214355,0.331654585710141,1,68.5043758967001,0.471759923481588,0.505786704925873,0.492682926829268,83.1061138439914,0.48877331420373,0.0348083461754849
1,114,1506.82446289062,1707.68688964844,329.5,68.5269113779068,0.881744921913993,0,93.4839596949891,0.917385620915033,0.651873638344227,0.515185185185185,219.608905259737,0.716285403050109,0.70881167210597
1,115,1254.6064453125,1703.20678710938,108,39.7989895343781,0.856819867000025,0,60.1747899159664,0.499937752878929,0.411079987550576,0.385714285714286,226.675749318801,0.442826019296607,0.128971043013776
1,116,2673.046875,1697.34631347656,64,30.1421353816986,0.885200816360165,0,36.8410256410256,0.4350930115636,0.414831573655103,0.413624937154349,236.627634660421,0.424358974358974,0.0252947100290267
1,117,2051.7421875,1697.52197265625,106,38.9705624580383,0.877086408920239,0,45.3885831752056,0.717552182163188,0.443042378241619,0.426059456040481,236.504285559293,0.571805819101834,0.340374459913586
1,118,1887.12353515625,1695.44384765625,89,34.9705624580383,0.914523007215329,0,33.4460504201681,0.799178338001867,0.494042950513539,0.44922502334267,232.315901814301,0.624201680672269,0.465613198171338
1,119,1379.48657226562,1695.63146972656,80.5,51.2132030725479,0.38569309701,1,34.270173453997,0.658069381598793,0.541176470588235,0.490497737556561,221.854185418542,0.574283559577677,0.196811337466785
1,120,2148.97045898438,1689.52966308594,118,40.6274166107178,0.898366308499775,0,54.607324106113,0.662053056516724,0.424077277970012,0.41239907727797,237.193347193347,0.537226066897347,0.26973643217646
1,121,1685.34020996094,1692.35717773438,216.5,60.5269113779068,0.742627006664385,0,128.565327200839,0.456935366739288,0.355394174130558,0.359783748890503,242.593769866497,0.406164770434923,0.125
1,122,2541.783203125,1683.19458007812,104.5,38.3847759962082,0.891267629567647,0,58.2425425908068,0.488428158148505,0.396882031501125,0.407778849244616,247.141853932584,0.442655094824815,0.103405707646504
1,123,2496.6376953125,1683.53283691406,63.5,42.5269113779068,0.441220726126141,1,32.7891188574195,0.4720406681191,0.493439845073832,0.49523117889131,55.3653444676408,0.483635923505205,0.0239751739326293
1,124,987.625,1676.21875,32,45.9411249160767,0.190527027578569,1,3.54325259515571,0.899423298731257,0.872587466359093,0.905959246443676,311.751152073733,0.889273356401384,0.150694444444445
1,125,1700.24694824219,1675.9365234375,254.5,68.1837655305862,0.687916437244431,1,138.193289146645,0.5493371996686,0.364664457332229,0.389643744821872,248.115746971736,0.457000828500414,0.202048585931835
1,126,1489.71325683594,1667.08935546875,89.5,36.3847759962082,0.849558888985809,0,53.4913984461709,0.404587495375509,0.413355530891602,0.391305956344802,156.140939597315,0.402330743618202,0.0274022988505747
1,127,452.829864501953,1661.59899902344,96,36.9705624580383,0.882610279798969,0,22.0351900052056,0.951726531320493,0.737220197813639,0.589207010237723,215.502584721424,0.770466770779108,0.789688539461748
1,128,2725.02905273438,1651.51452636719,69,30.9705624580383,0.903984053354362,0,9.92863217576187,0.908906213087645,0.861233167965982,0.8033073470352,207.087248322148,0.856106780061422,0.36693482186833
1,129,2162.37036132812,1651.5185546875,54,39.7989895343781,0.428409933500012,1,27.8735294117647,0.462200435729847,0.505446623093682,0.497113289760349,71.5617128463476,0.483823529411765,0.0446921085218959
1,130,1545.990234375,1645.63110351562,136,44.6274166107178,0.858114574200716,0,77.7777777777778,0.433031674208145,0.439064856711915,0.417144293614882,163.48623853211,0.428104575163399,0.0256018790369935
1,131,2192.29907226562,1637.29919433594,97.5,36.3847759962082,0.925497113699624,0,58.3188854489164,0.425111799105607,0.38218094255246,0.378603371173031,235.384615384615,0.401857585139319,0.0578668036295155
1,132,2061.77416992188,1637.92163085938,125.5,41.5563489198685,0.91322716515103,0,54.0863421230561,0.686166328600406,0.498201487491548,0.451899932386748,228.141306857539,0.569033130493577,0.27179165359272
1,133,999.862487792969,1637.12292480469,80,33.7989895343781,0.880019747363545,0,19.9512899896801,0.901135190918473,0.724705882352941,0.600082559339525,215.162484574249,0.750608875128999,0.60357527104196
1,134,1838.77783203125,1627.35961914062,57,28.1421353816986,0.904420970878601,0,32.7310924369748,0.414005602240896,0.437535014005602,0.434901960784314,66.7142857142858,0.425770308123249,0.0276315789473685
1,135,1623.48693847656,1629.26037597656,64,37.4558436870575,0.57325872067602,1,32.2901960784314,0.494313725490196,0.504117647058824,0.486813725490196,146.00566572238,0.49546568627451,0.0174622804847885
1,136,2747.14916992188,1624.06726074219,114,46.9705624580383,0.649326599265694,1,52.8499134948097,0.62136678200692,0.477133794694348,0.451441753171857,230.928219921941,0.536404267589389,0.183268542994869
1,137,636.126586914062,1625.58642578125,93.5,65.3553384542465,0.27508020464221,1,52.225956284153,0.461105753776921,0.429540340726455,0.421761491481839,228.137254901961,0.44143362262938,0.044564188451176
1,138,2390.89233398438,1624.01538085938,65,30.1421353816986,0.899032079115792,0,37.0511293124845,0.425167535368578,0.434797716554976,0.434450235790519,62.1649484536085,0.429982625961777,0.011198337566382
1,139,1597.96789550781,1623.08483886719,57,30.1421353816986,0.788381977070772,0,22.4190555095278,0.706434686550677,0.596023198011599,0.506931786799227,213.205980066445,0.606683236674952,0.253616065159388
1,140,2267.94775390625,1622.18212890625,86,34.1421353816986,0.92710079840292,0,45.083044982699,0.505305651672434,0.455401768550557,0.446251441753172,230.703125,0.475778546712803,0.062060606060606
1,141,2186.64233398438,1620.6455078125,55,28.1421353816986,0.872686901724966,0,10.8778835063437,0.943540945790081,0.786274509803922,0.660899653979239,213.385023464599,0.80222029988466,0.714535646595713
1,142,1395.60705566406,1621.11315917969,81,38.1421353816986,0.699656504987438,1,34.0909090909091,0.680926916221034,0.546048722519311,0.477322242028124,219.747081712062,0.579124579124579,0.241882352941177
1,143,2710.19873046875,1617.2392578125,78,32.9705624580383,0.901678583865213,0,44.7015812776724,0.461058401855366,0.392747206409445,0.406029938857263,251.666666666667,0.426902804132406,0.0800079020150139
1,144,1341.43774414062,1617.54089355469,132.5,62.1837655305862,0.430597702219083,1,27.7549019607843,0.867579232951042,0.782463928967814,0.713478850659761,213.140204865557,0.790529041805401,0.367832332509125
1,145,2617.2158203125,1616.70373535156,247,58.2842707633972,0.913700964062776,0,120.326237161531,0.649802485096603,0.375895999425411,0.379645191409897,240.821271239773,0.512849242261007,0.281131129655294
